"From Date","To Date","PM2.5","PM10","NO","NOx","NH3","SO2","CO","Ozone","Benzene","Toluene","RH","WS","WD","SR","BP","AT","NO2"
"01-01-2024 00:00","01-01-2024 08:00","169.34","252.16","30.84","48.47","18.47","2.42","1.5","16.72","2.12","5.32","80.12","0.34","50.06","7.5","742","11.29","43.96"
"01-01-2024 08:00","01-01-2024 16:00","189.75","354.66","45.6","70.03","17.52","2.49","1.7","18.98","2.43","6.26","69.72","0.53","69.94","321.78","741.81","12.69","61.88"
"01-01-2024 16:00","02-01-2024 00:00","242.27","405.1","40.63","66.77","18.89","22.58","1.6","15.44","2.4","13.2","76.1","0.36","60.83","47.37","742","11.47","63.48"
"02-01-2024 00:00","02-01-2024 08:00","243.62","355.09","21.48","44.17","19.99","9.07","1.49","14.83","1.87","6.49","76.69","0.38","74.31","10.44","742","10.57","50.12"
"02-01-2024 08:00","02-01-2024 16:00","137.84","250.03","26.9","49.41","18.32","26.81","1.62","23.22","1.66","5.62","63.88","0.91","55.94","349.44","741.94","12.71","51.81"
"02-01-2024 16:00","03-01-2024 00:00","206.25","358.06","91","119.63","19.94","29.77","2.2","15.89","3.07","14.94","75.78","0.34","32.28","45.94","742","11.34","85.82"
"03-01-2024 00:00","03-01-2024 08:00","166.03","241.84","23.89","42.03","25.83","8.98","1.62","15.05","2.69","5.57","89.26","0.48","41.9","6.35","742","9.87","42.58"
"03-01-2024 08:00","03-01-2024 16:00","232.69","345.78","64.7","93.78","27.27","17.92","2.16","16.68","2.76","12.63","81.38","0.74","53.16","305.06","742","11.31","77.44"
"03-01-2024 16:00","04-01-2024 00:00","344.06","493.97","120.46","147.44","22.7","18.63","2.75","14.79","4.85","17.86","83.16","0.31","18.81","40.87","742","11.08","93.01"
"04-01-2024 00:00","04-01-2024 08:00","246.59","369.28","77.04","95.28","26.43","9.57","1.26","14.31","2.99","14.52","83.62","0.3","93.66","7","742","10.91","61.43"
"04-01-2024 08:00","04-01-2024 16:00","309.53","525.84","112.15","137.62","36.22","11.01","1.91","14.51","3.13","15.39","76.72","0.33","111.91","292","741.91","12.1","87.24"
"04-01-2024 16:00","05-01-2024 00:00","266.06","413.53","83.83","102.47","41.92","9.74","2.4","14.31","3.38","24.72","83.44","0.32","83.75","34.75","741.97","11.62","64.55"
"05-01-2024 00:00","05-01-2024 08:00","176.06","271","47.04","64.58","44.75","9.17","1.96","15.14","2.27","9.76","87.34","0.3","55.81","7.19","742","11.56","49.59"
"05-01-2024 08:00","05-01-2024 16:00","250.62","417","89.83","108.96","40.06","11.97","2.45","16.14","2.85","16.32","83.81","0.33","32.84","207.03","742","12.39","67.62"
"05-01-2024 16:00","06-01-2024 00:00","228.16","349.94","61.21","81.75","42.74","13.02","2.2","14.46","3.15","16.15","83.47","0.34","64.38","23.56","742","12.08","60.18"
"06-01-2024 00:00","06-01-2024 08:00","173.09","278.75","32.57","48.68","40.08","18.41","2.76","14.74","1.98","4.69","85.41","0.4","31.78","9.19","741.94","11.08","41.79"
"06-01-2024 08:00","06-01-2024 16:00","243.5","400.44","73.39","97.4","33.77","20.46","3.77","15.38","2.51","7.71","75.09","0.45","47.84","312.22","741.84","12.35","71.03"
"06-01-2024 16:00","07-01-2024 00:00","253.31","450.81","102.85","133.13","30","18.05","4.17","14.71","3.38","21.15","75.84","0.31","53.53","45.62","741.91","11.73","93.13"
"07-01-2024 00:00","07-01-2024 08:00","188.97","323.25","83.62","104.59","29.46","16.32","3.48","14.86","2.28","12.3","81.12","0.3","88.16","13.06","741.97","10.69","68.83"
"07-01-2024 08:00","07-01-2024 16:00","200.47","350.09","48.95","84.22","28.57","6.88","3.49","21.53","1.87","11.23","65","0.5","63.91","352.66","741.88","13.68","83.5"
"07-01-2024 16:00","08-01-2024 00:00","253.56","400.19","62.4","90.52","31.12","1.77","3.67","15.28","2.63","8.33","78.22","0.39","31.72","47.91","741.81","12.23","74.81"
"08-01-2024 00:00","08-01-2024 08:00","207.84","323.66","39.95","58.63","29.81","12.75","3.28","14.82","2.44","7.08","85.78","0.32","32.25","9.72","741.06","10.49","50.86"
"08-01-2024 08:00","08-01-2024 16:00","363.34","579","59.29","93.48","26.83","17.04","3.71","16.13","2.83","11.98","74.84","0.53","49.41","336.28","741.34","12.51","85.05"
"08-01-2024 16:00","09-01-2024 00:00","422.19","692.03","143.77","175.42","29.18","17.75","5.33","14.75","5.11","34.14","82.12","0.3","31.91","46.75","741.16","11.58","110.07"
"09-01-2024 00:00","09-01-2024 08:00","185.34","288.77","37.11","55.89","40.11","10.11","3.79","14.96","2.42","12.78","88","0.39","55.53","5.72","741","10.93","48.32"
"09-01-2024 08:00","09-01-2024 16:00","236.03","406.56","90.07","113.56","41.18","12.45","4.18","15.3","2.63","8.38","77.12","0.47","104.03","297.34","741","12.35","75.97"
"09-01-2024 16:00","10-01-2024 00:00","133.38","216.56","47.03","64.3","42.25","9.31","3.61","15.72","1.76","14.47","77.81","0.47","114.91","43.12","741","11.59","48.96"
"10-01-2024 00:00","10-01-2024 08:00","125.22","191.09","32.32","44.24","36.06","11.88","4.18","16.43","1.09","3.13","82.62","0.55","123.22","8.84","741","10.09","33.77"
"10-01-2024 08:00","10-01-2024 16:00","177","320.25","76.18","93.54","36.38","14.31","4.83","17.24","1.64","6.01","73.38","0.63","123.38","335.5","741","11.73","59.41"
"10-01-2024 16:00","11-01-2024 00:00","229.62","408.48","82.53","110.4","34.13","11.5","4.67","17.3","3.09","15.56","77.41","0.38","121.34","52.25","741","11.29","81.4"
"11-01-2024 00:00","11-01-2024 08:00","209.32","333.77","40.13","58.59","35.71","15.87","3.81","16.8","2.06","6.08","85.26","0.36","108.48","11.52","741","10.01","48.77"
"11-01-2024 08:00","11-01-2024 16:00","233.72","379.09","54.39","86.72","32.51","19.04","3.76","24.28","2.51","12.12","64.66","0.41","96.62","352.84","741","13.22","79.92"
"11-01-2024 16:00","12-01-2024 00:00","246","413.55","98.66","133","34.07","18.76","4.29","17.45","3.48","20.16","74.09","0.31","92.72","51.91","741","11.91","99.23"
"12-01-2024 00:00","12-01-2024 08:00","206.31","308.68","48.47","66.81","37.6","5.99","3.26","15.58","2.73","10.58","88.47","0.33","107.62","9.53","741","9.83","52.65"
"12-01-2024 08:00","12-01-2024 16:00","259.19","404.09","56.51","103.09","38.68","10.1","3.57","22.69","3.47","14.63","68.41","0.37","78.75","337.16","741","13.12","107.53"
"12-01-2024 16:00","13-01-2024 00:00","295.19","469.9","89.04","126.56","39.2","10.06","4.05","17.19","3.74","24.17","73.19","0.3","34.81","52.62","741","11.75","101.82"
"13-01-2024 00:00","13-01-2024 08:00","306.44","448.78","93","107.36","41.46","17.75","3.92","18.8","3.78","23.22","87.62","0.36","41.66","12","741","9.43","61.66"
"13-01-2024 08:00","13-01-2024 16:00","449.72","647.22","78.41","129.71","43.45","25.12","4.25","26.06","4.61","33.14","77.12","0.57","48.31","333.88","741","11.82","124.02"
"13-01-2024 16:00","14-01-2024 00:00","561.95","816.32","211.3","253.22","45.98","26.36","4.44","31.7","6.08","43.12","81.06","0.31","26.06","61.22","741","11.71","159.43"
"14-01-2024 00:00","14-01-2024 08:00","320.23","571.35","138.18","151.25","57.02","18.82","4.19","27.86","6.86","28.31","91.44","0.4","35.94","8.28","741","9.46","73.1"
"14-01-2024 08:00","14-01-2024 16:00","378.44","577.22","57.7","105.16","38.08","27.43","4.28","28.65","4.93","22.76","72.72","0.36","93.34","331.78","740.75","12.51","109.67"
"14-01-2024 16:00","15-01-2024 00:00","366.31","573.28","91.32","151.85","27.1","18.18","6.23","28.04","5.54","30.25","75.06","0.3","97.84","48.88","741","11.89","134.29"
"15-01-2024 00:00","15-01-2024 08:00","232.53","332.12","42.13","64.29","37.83","22.68","4.61","27.63","3.62","14.73","90.56","0.3","61.25","13.88","740.94","9.6","57.8"
"15-01-2024 08:00","15-01-2024 16:00","203.31","364.84","60.31","106.08","34.02","36.54","4.8","27.24","3.51","17.03","62.19","0.43","87.97","353.72","740.31","13.83","107.2"
"15-01-2024 16:00","16-01-2024 00:00","279.88","520.91","174.51","216.83","39.95","12.89","5.97","15.48","4.56","29.08","70.66","0.31","21.88","49.97","740.78","12.02","140.88"
"16-01-2024 00:00","16-01-2024 08:00","303.06","424.28","105.06","125.48","58","2.5","5.95","25.53","3.98","32.91","88.78","0.37","32.38","8.62","741","9.58","75.32"
"16-01-2024 08:00","16-01-2024 16:00","284.47","384.84","24.59","66.26","49.5","None","4.96","16.94","3.49","22.12","78.03","1.28","45.41","331.69","740.81","11.89","86.96"
"16-01-2024 16:00","17-01-2024 00:00","298.89","420.72","19.31","57.26","45.71","3.85","1.41","15.6","3.58","18.45","83.88","0.9","44.81","48.47","740.47","10.83","78.14"
"17-01-2024 00:00","17-01-2024 08:00","208.41","279.78","15.7","41.46","34.18","3.69","0.62","15.75","2.37","14.83","86.97","0.52","51","10.59","740.59","9.28","53.96"
"17-01-2024 08:00","17-01-2024 16:00","205.34","309.41","15.57","47.98","32.42","None","0.62","18.36","2.22","17.95","64.66","0.9","47.38","358.31","740.78","12.89","66.41"
"17-01-2024 16:00","18-01-2024 00:00","264.72","425.03","56.89","95.66","42.7","5.28","1.13","16.92","2.84","17.91","75.03","0.38","41.56","54.03","740.25","12.21","92.87"
"18-01-2024 00:00","18-01-2024 08:00","153.38","202.19","19.12","39.63","42.32","None","0.41","16.2","2.03","10.34","90.34","0.46","55.59","8.47","740.16","9.95","45.28"
"18-01-2024 08:00","18-01-2024 16:00","224.22","355.34","32.18","69.92","35.43","16.07","0.23","16.72","2.11","18.92","71.16","0.72","48.69","339.91","740.28","12.79","82.31"
"18-01-2024 16:00","19-01-2024 00:00","220.38","369.34","57.63","89.35","40.19","30.05","0.75","15.28","3.43","20.05","77.75","0.35","53.34","52.28","740.06","11.77","79.88"
"19-01-2024 00:00","19-01-2024 08:00","208.42","306.65","34.7","59.2","41.52","11.8","0.57","15.56","3.09","17.76","88.45","0.32","57.97","7.61","740.23","10.33","58.31"
"19-01-2024 08:00","19-01-2024 16:00","228.66","343.56","31.66","62.27","35.8","10.13","0.38","15.28","2.73","16.75","78.88","0.94","53.12","325.22","740.41","11.32","68.69"
"19-01-2024 16:00","20-01-2024 00:00","186.78","288.84","14.31","42.21","32.64","9.89","0.29","14.95","2.31","12.72","79.84","0.76","41.94","54.16","740","11.05","57.51"
"20-01-2024 00:00","20-01-2024 08:00","138.22","196.69","12.43","33.18","27.17","13.63","0.21","14.98","1.62","6.89","79.75","0.46","55.03","9.44","740","10.73","43.37"
"20-01-2024 08:00","20-01-2024 16:00","182.31","299.84","12.75","42.87","28.09","12.84","0.61","16.85","2.01","11.89","66.34","0.67","51.94","342.12","739.66","13.05","61.12"
"20-01-2024 16:00","21-01-2024 00:00","278.68","509.77","131.41","175.04","30.88","21.33","2.4","20.04","4.36","26.22","74.81","0.31","71.13","55.94","738.97","11.85","128.23"
"21-01-2024 00:00","21-01-2024 08:00","279.22","419.72","111.83","137.22","34.65","6.48","1.81","15.68","4.31","21.37","89.06","0.31","85.34","8.03","739.06","9.93","87.05"
"21-01-2024 08:00","21-01-2024 16:00","188.75","301.06","47.98","79.28","36.13","None","1.24","15.36","2.96","7.45","74.75","0.49","127.12","331.53","738.97","12.31","75.67"
"21-01-2024 16:00","22-01-2024 00:00","168.28","274.5","49.22","79.28","32.1","None","1.42","14.93","2.67","12.06","79.12","0.36","89.31","56.81","738.69","11.37","73.8"
"22-01-2024 00:00","22-01-2024 08:00","163.56","248.19","22.36","42.2","29.37","14.97","0.95","15.73","1.83","3.76","83.34","0.36","48.91","11.16","739","9.75","45.15"
"22-01-2024 08:00","22-01-2024 16:00","270.16","428.77","14.21","46.91","24.41","13.69","1.07","16.73","2.02","12.83","65.81","1.14","41.31","357","739.62","12.62","66.49"
"22-01-2024 16:00","23-01-2024 00:00","282.69","444.47","28.65","62.8","19.62","9.66","1.63","14.33","2.25","8.55","78.03","0.43","42.62","58.03","741.66","11.37","74.28"
"23-01-2024 00:00","23-01-2024 08:00","224.31","355.75","11.18","33.8","31.32","13.55","1.04","14.13","2.19","6.21","89.44","0.75","49.47","8.12","742","9.84","46.42"
"23-01-2024 08:00","23-01-2024 16:00","251.66","391.55","38.45","84.97","32.11","14","1.38","15.03","2.58","10.86","71.31","0.49","60.03","325.88","741.69","12.76","100.95"
"23-01-2024 16:00","24-01-2024 00:00","294.97","506.47","49.01","88.57","31.66","17.54","1.35","14.24","3.18","12.91","78.31","0.85","42.25","52.66","741.66","11.66","91.65"
"24-01-2024 00:00","24-01-2024 08:00","288.84","436.53","47.86","68.41","34.06","11.95","1.06","14.43","3.37","12.28","87.78","0.37","44.16","8.53","742","10.23","55.48"
"24-01-2024 08:00","24-01-2024 16:00","263.12","431.91","59.16","96.74","42","15.23","1.23","14.59","3.81","12.65","69.91","0.38","77.25","325.53","740.72","12.54","91.52"
"24-01-2024 16:00","25-01-2024 00:00","306.75","537.45","82.75","126.87","28.31","15.95","1.51","14.01","3.89","22.61","75","0.3","33.84","55.53","741.56","12.01","112.15"
"25-01-2024 00:00","25-01-2024 08:00","200.53","319.94","57.24","75.7","33.39","13.98","0.8","13.96","3.36","13.51","89.88","0.32","77.88","9.41","741.38","9.43","54.81"
"25-01-2024 08:00","25-01-2024 16:00","233.59","411.81","62.96","110.76","33.43","13.34","1.03","15.23","3.01","14.26","69.62","0.67","66.09","344.59","741.28","12.68","111.96"
"25-01-2024 16:00","26-01-2024 00:00","357.56","638.06","159.13","205.08","34.68","21.97","2.43","14.86","4.62","35.43","75.94","0.3","34.22","54.97","741.25","11.91","142.33"
"26-01-2024 00:00","26-01-2024 08:00","386.19","580.47","217.67","231.25","49.28","8.86","2.57","17.59","5.28","33.08","89.53","0.3","22.84","15.34","741.5","9.84","102.07"
"26-01-2024 08:00","26-01-2024 16:00","392.5","564.19","29.06","86.8","47.85","2.47","0.84","18.03","4.11","22.24","63.19","0.43","51.62","353.62","741.56","14.68","118.68"
"26-01-2024 16:00","27-01-2024 00:00","372.34","595.78","228.09","264.63","49.28","12.27","3.11","15.14","4.89","21.38","73.16","0.3","46.47","52.91","741.47","12.63","165.43"
"27-01-2024 00:00","27-01-2024 08:00","286.12","426.25","209.08","230.89","59.7","4.8","1.97","15.04","4.92","21.73","87.59","0.33","57.62","16.88","741.5","9.97","114.53"
"27-01-2024 08:00","27-01-2024 16:00","157.59","321.22","64.87","107.35","43.48","1.1","0.73","15.29","2.25","9.19","51.34","0.93","113.91","350.41","741.53","16.34","102.62"
"27-01-2024 16:00","28-01-2024 00:00","160.69","445.69","270.21","302.89","32.38","29.93","None","15.04","3.2","20.08","57.69","0.38","90.31","59.72","741.53","14.08","180.1"
"28-01-2024 00:00","28-01-2024 08:00","318.53","607.88","418.5","426.77","63.31","19.22","None","18.82","6.8","40.2","80.94","0.3","82.12","15.47","741.5","10.95","214.41"
"28-01-2024 08:00","28-01-2024 16:00","372.84","612.34","66.55","123.7","72.28","10.64","None","31.91","4.39","37","70.72","1.21","40.59","347.66","741.5","13.14","134.53"
"28-01-2024 16:00","29-01-2024 00:00","246.81","367.59","35.69","68.43","51.34","3.29","None","15.05","2.76","21.65","82.25","1.03","43.56","50.66","741.22","12.14","74.09"
"29-01-2024 00:00","29-01-2024 08:00","183.84","280.34","24.11","47.51","39.05","5.09","None","15.08","2.19","9.67","88.69","0.35","35.31","14","741.34","10.61","52.48"
"29-01-2024 08:00","29-01-2024 16:00","213.84","357.61","16.24","52.65","40.58","10.04","0.65","17.39","2.34","16.85","64.97","0.67","45.53","355.22","741.34","14.7","74.18"
"29-01-2024 16:00","30-01-2024 00:00","306.84","578.58","108.96","156.77","46.26","20.61","1.48","15.81","4.02","28.04","73.94","0.3","75.66","57.25","741.41","13.97","128.19"
"30-01-2024 00:00","30-01-2024 08:00","238.06","364.53","73.9","94.19","57.63","7.17","0.28","14.91","3.81","24.37","89.44","0.3","78.88","8.28","741.19","11.65","64.13"
"30-01-2024 08:00","30-01-2024 16:00","294.09","468.13","71.52","114.56","54.03","18.09","0.39","15.73","4.18","17.63","78.41","0.39","68.28","312.12","740.34","13.63","106.09"
"30-01-2024 16:00","31-01-2024 00:00","337.38","561","107.49","145.26","48.19","51.28","1.04","15.42","5.27","39.68","82.31","0.32","25.06","49.84","740.88","13.09","108.82"
